Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2012-11-19,16.607284921655797,17.430108478834033,16.581793074257796,17.37574577331543,823317600,0.0,0.0
2012-11-20,17.565558523252548,17.566787105371123,17.0332872125306,17.227705001831055,642754000,0.0,0.0
2012-11-21,17.330289256702667,17.42611537288791,17.09532663796185,17.251968383789062,373002000,0.0,0.0
2012-11-23,17.41996915547538,17.56831753449567,17.279607378151788,17.552959442138672,272826400,0.0,0.0
2012-11-26,17.68810720025356,18.121171746904327,17.62084355765422,18.10673713684082,630579600,0.0,0.0
2012-11-27,18.107348755891845,18.13407082503899,17.81710322342731,17.960844039916992,533330000,0.0,0.0
2012-11-28,17.730186350232028,17.99217619660041,17.576310106733565,17.904335021972656,520864400,0.0,0.0
2012-11-29,18.127928243128483,18.251703373708764,17.975280614258086,18.101512908935547,514698800,0.0,0.0
2012-11-30,18.022583580830894,18.072033611981265,17.896349610708818,17.976205825805664,391319600,0.0,0.0
2012-12-03,18.233276849055876,18.262147707945402,17.98295775970331,18.004150390625,364280000,0.0,0.0
2012-12-04,17.86931821459061,17.86931821459061,17.572316255995858,17.68657112121582,557068400,0.0,0.0
2012-12-05,17.473420062721544,17.483862192707445,16.547703751582223,16.54831886291504,1044638000,0.0,0.0
2012-12-06,16.245778434251747,16.994273374797775,15.9291176550843,16.807842254638672,1177212400,0.0,0.0
2012-12-07,16.997042368237683,17.052326915171648,16.27833833720722,16.378158569335938,787040800,0.0,0.0
2012-12-10,16.124766434225652,16.53971048941157,16.019725154835704,16.272808074951172,630484400,0.0,0.0
2012-12-11,16.578417066075005,16.87910642713627,16.504703769781585,16.628173828125,592345600,0.0,0.0
2012-12-12,16.82412149190983,16.83118624777768,16.4709132238493,16.55476188659668,487144000,0.0,0.0
2012-12-13,16.313666064126224,16.51299988127137,16.149346027588702,16.268823623657227,625259600,0.0,0.0
2012-12-14,15.809951773491774,15.913764487164626,15.528306334497897,15.657610893249512,1009579200,0.0,0.0
2012-12-17,15.631197923985622,15.971200200798759,15.394701630217062,15.935264587402344,757607200,0.0,0.0
2012-12-18,16.12477279545194,16.428839517804164,15.978881525313074,16.39812660217285,625685200,0.0,0.0
2012-12-19,16.32348660370722,16.391978812821257,16.140124450052127,16.165002822875977,449369200,0.0,0.0
2012-12-20,16.278344849532143,16.284487761681934,15.936807135488653,16.024341583251953,481689600,0.0,0.0
2012-12-21,15.73992578922173,15.961065639654487,15.671433569437353,15.950623512268066,596268400,0.0,0.0
2012-12-24,15.981950795376665,16.101733440227015,15.931578933127993,15.976421356201172,175753200,0.0,0.0
2012-12-26,15.940486034827153,15.954615548304133,15.698461936381012,15.756203651428223,302436400,0.0,0.0
2012-12-27,15.772790006637079,15.85602521580672,15.500051334686246,15.819476127624512,455120400,0.0,0.0
2012-12-28,15.67297310145526,15.80166422316226,15.606322923669996,15.651472091674805,354278400,0.0,0.0
2012-12-31,15.680343421642743,16.444198474565113,15.633352198990067,16.34499168395996,659492400,0.0,0.0
2013-01-02,17.00994716526507,17.046189524034354,16.63554613001699,16.86282730102539,560518000,0.0,0.0
2013-01-03,16.82750658977918,16.882484418450048,16.616195351347198,16.649980545043945,352965200,0.0,0.0
2013-01-04,16.492414375732373,16.543399709018452,16.1502616671518,16.18619728088379,594333600,0.0,0.0
2013-01-07,16.032627520189045,16.25683799200616,15.823773503076783,16.090984344482422,484156400,0.0,0.0
2013-01-08,16.254074985177397,16.336388342613464,16.009593717277095,16.13429069519043,458707200,0.0,0.0
2013-01-09,16.047986200739945,16.125078500972595,15.848038965235792,15.882132530212402,407604400,0.0,0.0
2013-01-10,16.233810300752808,16.23903136637711,15.833608977447023,16.07901382446289,601146000,0.0,0.0
2013-01-11,16.001916618931038,16.134600209719633,15.941102623029352,15.980417251586914,350506800,0.0,0.0
2013-01-14,15.439238488809766,15.587280186202229,15.311162482758986,15.410676002502441,734207600,0.0,0.0
2013-01-15,15.304707956557488,15.325900583068345,14.846456775368296,14.924470901489258,876772400,0.0,0.0
2013-01-16,15.192297125415804,15.646862619336368,15.126570449482298,15.543970108032227,690804800,0.0,0.0
2013-01-17,15.67358706549885,15.68710147083558,15.419277089894866,15.439239501953125,453678400,0.0,0.0
2013-01-18,15.311466522768741,15.425107897919371,15.24635331672409,15.356924057006836,472922800,0.0,0.0
2013-01-22,15.496976907282212,15.59894591863011,15.253415890327268,15.503426551818848,461546400,0.0,0.0
2013-01-23,15.627516164273763,15.817328030794458,15.503432631316997,15.78722858428955,861509600,0.0,0.0
2013-01-24,14.12837067366939,14.304361364617954,13.828909945068707,13.836589813232422,1460852400,0.0,0.0
2013-01-25,13.873141440205908,14.012581430015251,13.3605265493675,13.51041030883789,1208026400,0.0,0.0
2013-01-28,13.44744395212822,13.91982223750093,13.386937520330266,13.816009521484375,785517600,0.0,0.0
2013-01-29,14.082300124031148,14.134514043581705,13.886345378138076,14.075235366821289,571158000,0.0,0.0
2013-01-30,14.036229784542735,14.20822800763223,13.959445859415016,14.03100872039795,417155200,0.0,0.0
2013-01-31,14.035613356661957,14.106254356061612,13.97418590144165,13.989849090576172,319334400,0.0,0.0
2013-02-01,14.101035161083853,14.112399135185822,13.770554784904872,13.932415962219238,539484400,0.0,0.0
2013-02-04,13.941324067491069,14.003673383271058,13.575522332797483,13.58535099029541,477117200,0.0,0.0
2013-02-05,13.63848094786576,14.120381882576936,13.58227456359401,14.06202507019043,573347600,0.0,0.0
2013-02-06,14.019951097192925,14.328010276270824,13.900473534882389,14.046979904174805,593706400,0.0,0.0
2013-02-07,14.311111947720878,14.519637252317871,14.029059158950535,14.464649200439453,704580800,0.094643,0.0
2013-02-08,14.64320899199238,14.791803267623093,14.465573952028663,14.673483848571777,633158400,0.0,0.0
2013-02-11,14.720438770527414,14.981175375716266,14.62003844799228,14.826400756835938,517490400,0.0,0.0
2013-02-12,14.813430874592658,14.902094150671152,14.449822350432125,14.454765319824219,609053200,0.0,0.0
2013-02-13,14.43345246345226,14.632093554025236,14.310190023417064,14.427273750305176,475207600,0.0,0.0
2013-02-14,14.35034866984572,14.570305875141408,14.334902714235655,14.414297103881836,355275200,0.0,0.0
2013-02-15,14.484112375495068,14.524583348214774,14.20823991938165,14.215654373168945,391745200,0.0,0.0
2013-02-19,14.244692841022431,14.295048099966923,14.020719921803154,14.210400581359863,435783600,0.0,0.0
2013-02-20,14.139352092221717,14.139352092221717,13.864713659235465,13.866259574890137,476302400,0.0,0.0
2013-02-21,13.778210015792107,13.87614135082932,13.679970982587273,13.78006362915039,447182400,0.0,0.0
2013-02-22,13.878615098247344,13.951212079368997,13.796748398966697,13.926807403564453,330654800,0.0,0.0
2013-02-25,14.0207216200526,14.059955203576731,13.672249690125172,13.67935562133789,372579200,0.0,0.0
2013-02-26,13.71086282291769,13.949356109954964,13.520563480064915,13.869961738586426,501499600,0.0,0.0
2013-02-27,13.853279411943117,13.977160510118614,13.612934143872337,13.734033584594727,587350400,0.0,0.0
2013-02-28,13.717969490152006,13.835979572927249,13.636103630065918,13.636103630065918,322515200,0.0,0.0
2013-03-01,13.531068972804979,13.53663063847799,13.283309223487658,13.298446655273438,552448400,0.0,0.0
2013-03-04,13.215962331585429,13.228319755690363,12.944105600702308,12.976543426513672,582755600,0.0,0.0
2013-03-05,13.02072174801579,13.444262205110872,12.998169858426683,13.319146156311035,638433600,0.0,0.0
2013-03-06,13.42325556813587,13.446116806109464,13.11185503408412,13.149853706359863,460250000,0.0,0.0
2013-03-07,13.114013997268293,13.346020061284863,13.007742641445823,13.30184268951416,468473600,0.0,0.0
2013-03-08,13.277747899422742,13.451674097061735,13.240984977189644,13.337061882019043,391482000,0.0,0.0
2013-03-11,13.276203891471685,13.562272492647988,13.13378746210529,13.527053833007812,474236000,0.0,0.0
2013-03-12,13.456925348360587,13.558253737654937,13.2088554547373,13.23542308807373,465911600,0.0,0.0
2013-03-13,13.236041344683228,13.422941990980762,13.140582321757202,13.232951164245605,405549200,0.0,0.0
2013-03-14,13.371355825143539,13.427271942688762,13.297830787292037,13.361162185668945,303875600,0.0,0.0
2013-03-15,13.528906697391553,13.723531996825075,13.507899077015281,13.705923080444336,643960800,0.0,0.0
2013-03-18,13.63764960362212,14.132243529673783,13.629926626212528,14.0784912109375,606197200,0.0,0.0
2013-03-19,14.195267271116819,14.24068122413192,13.855446305392752,14.040495872497559,526775200,0.0,0.0
2013-03-20,14.13100878287171,14.137496017601151,13.889116760332996,13.966039657592773,308660800,0.0,0.0
2013-03-21,13.908579331197966,14.148306728853049,13.904872104439002,13.986119270324707,383255600,0.0,0.0
2013-03-22,14.043272796801032,14.27558575516056,13.997860503615659,14.2697172164917,395105200,0.0,0.0
2013-03-25,14.355596836094065,14.51809445491589,14.26569948144228,14.321306228637695,501135600,0.0,0.0
2013-03-26,14.378767894907709,14.391125318305921,14.22708505979937,14.245929718017578,294294000,0.0,0.0
2013-03-27,14.101350967129994,14.111853951943733,13.924334591598164,13.966039657592773,331237200,0.0,0.0
2013-03-28,13.896220742443079,13.958006200051054,13.642899376336771,13.675027847290039,442839600,0.0,0.0
2013-04-01,13.651553500780418,13.707161091936047,13.214111351654685,13.250255584716797,389732000,0.0,0.0
2013-04-02,13.20978333478653,13.535393183317229,13.172711065585949,13.277438163757324,529519200,0.0,0.0
2013-04-03,13.326247758990311,13.50882496473482,13.293501414206693,13.345401763916016,363216000,0.0,0.0
2013-04-04,13.400083318182743,13.438389679241498,13.13718450853294,13.213489532470703,358447600,0.0,0.0
2013-04-05,13.114016333088387,13.127918847962679,12.965112669207514,13.073856353759766,383695200,0.0,0.0
2013-04-08,13.124825192819028,13.206691045244352,13.05191888315057,13.166839599609375,300829200,0.0,0.0
2013-04-09,13.171477729655587,13.237587476216508,13.059954035407223,13.190630912780762,306614000,0.0,0.0
2013-04-10,13.225231435090594,13.502031982215064,13.160665126479572,13.459708213806152,375928000,0.0,0.0
2013-04-11,13.398848606836967,13.530761227058857,13.32099848179269,13.417694091796875,328364400,0.0,0.0
2013-04-12,13.412133304271785,13.412133304271785,13.255815997643605,13.277750015258789,238613200,0.0,0.0
2013-04-15,13.191246222180048,13.218741074001276,12.961094596656038,12.970362663269043,317520000,0.0,0.0
2013-04-16,13.02350034263996,13.179199765957991,12.992607606465178,13.167770385742188,305771200,0.0,0.0
2013-04-17,12.983338252831036,12.993533539449825,12.298752680196229,12.443639755249023,945056000,0.0,0.0
2013-04-18,12.511295284570668,12.53600930420103,12.040178871776527,12.111541748046875,666299200,0.0,0.0
2013-04-19,11.985498876940436,12.34478310372416,11.896835606806038,12.064584732055664,609274400,0.0,0.0
2013-04-22,12.12976975531435,12.425106423126657,12.087447639186694,12.31605339050293,429920400,0.0,0.0
2013-04-23,12.480404068125477,12.616023915811377,12.320378719327744,12.546515464782715,664238400,0.0,0.0
2013-04-24,12.157573796841499,12.828256909112481,12.125444493925544,12.525815963745117,969651200,0.0,0.0
2013-04-25,12.70406380431522,12.78778326265956,12.573386974806743,12.616019248962402,384837600,0.0,0.0
2013-04-26,12.66019744250297,12.936997087792532,12.612004323038871,12.888495445251465,764097600,0.0,0.0
2013-04-29,12.988899370174927,13.395758876550879,12.974997681222547,13.287633895874023,640326400,0.0,0.0
2013-04-30,13.441477114857019,13.755039663649226,13.347871712264602,13.678733825683594,691538400,0.0,0.0
2013-05-01,13.730637896924714,13.74515745820729,13.419547572829803,13.570921897888184,506909200,0.0,0.0
2013-05-02,13.647843606590145,13.858223377637415,13.612317251758826,13.763383865356445,421828400,0.0,0.0
2013-05-03,13.942252333016377,14.001567965787478,13.875523896005165,13.901165962219238,361300800,0.0,0.0
2013-05-06,14.07818079716347,14.278676282678097,14.03493146446694,14.232646942138672,496641600,0.0,0.0
2013-05-07,14.364250121867052,14.3883462741793,14.016087531121121,14.169316291809082,483753200,0.0,0.0
2013-05-08,14.181052311058114,14.376604799901504,14.081269016743333,14.329338073730469,472598000,0.0,0.0
2013-05-09,14.298867816068404,14.398067696380954,14.16732596141746,14.204331398010254,398487600,0.108929,0.0
2013-05-10,14.241646619147307,14.295756390394564,14.00872764526332,14.086159706115723,334852000,0.0,0.0
2013-05-13,14.040760075898996,14.239472066603089,14.04044951056459,14.141203880310059,316948800,0.0,0.0
2013-05-14,14.113523591342547,14.155504701970777,13.749683977678046,13.802861213684082,447118000,0.0,0.0
2013-05-15,13.656706644816364,13.713925392825335,13.134271059600962,13.336091995239258,741613600,0.0,0.0
2013-05-16,13.161637678323112,13.615969823718691,13.026675458494994,13.514281272888184,603204000,0.0,0.0
2013-05-17,13.65328527603154,13.685626415427793,13.403262783876633,13.473231315612793,427904400,0.0,0.0
